plot,year,corner,scale,spcode
303,2008,4,10,erigstri
303,2008,3,1,euthgymn
303,2008,1,10,fimbpube
303,2008,2,0.01,fimbpube
303,2008,3,1,fimbpube
303,2008,4,10,fimbpube
303,2008,1,10,fragvirg
303,2008,2,10,fragvirg
303,2008,3,0.1,fragvirg
303,2008,4,10,fragvirg
303,2008,2,10,helimoll
303,2008,3,1,helimoll
303,2008,4,10,helimoll
303,2008,2,10,hierlong
303,2008,3,1,hierlong
303,2008,2,0.1,kummstip
303,2008,3,1,kummstip
303,2008,1,1,kummstri
303,2008,2,0.1,kummstri
303,2008,4,10,kummstri
303,2008,2,10,lespcune
303,2008,3,10,lespcune
303,2008,1,10,lespvirg
303,2008,2,10,lespvirg
303,2008,3,10,lespvirg
303,2008,4,1,lespvirg
303,2008,1,10,linusulc
303,2008,2,1,linusulc
303,2008,3,0.1,linusulc
303,2008,4,0.1,linusulc
303,2008,2,10,lithinci
303,2008,3,1,lithinci
303,2008,2,10,mimoquad
303,2008,3,10,mimoquad
303,2008,4,10,mimoquad
303,2008,1,1,monafist
303,2008,2,10,monafist
303,2008,3,0.1,monafist
303,2008,4,10,monafist
303,2008,1,0.1,oxaldill
303,2008,2,0.1,oxaldill
303,2008,3,10,oxaldill
303,2008,4,10,oxaldill
303,2008,1,0.1,oxalviol
303,2008,2,0.1,oxalviol
303,2008,3,10,oxalviol
303,2008,4,0.1,oxalviol
303,2008,1,10,panivirg
303,2008,2,10,panivirg
303,2008,3,10,panivirg
303,2008,4,10,panivirg
303,2008,1,10,paspseta
303,2008,2,10,paspseta
303,2008,3,1,paspseta
303,2008,4,0.01,paspseta
303,2008,1,1,physvirg
303,2008,2,10,physvirg
303,2008,1,10,polyvert
303,2008,2,10,polyvert
303,2008,3,10,polyvert
303,2008,1,10,psortenu
303,2008,2,10,psortenu
303,2008,3,10,psortenu
303,2008,1,1,raticolu
303,2008,2,10,raticolu
303,2008,3,10,raticolu
303,2008,4,10,raticolu
303,2008,1,1,rubuostr
303,2008,3,10,rubuostr
303,2008,4,1,rubuostr
303,2008,1,0.1,ruelhumi
303,2008,2,0.1,ruelhumi
303,2008,3,0.1,ruelhumi
303,2008,4,1,ruelhumi
303,2008,1,0.1,salvazur
303,2008,2,0.1,salvazur
303,2008,3,0.01,salvazur
303,2008,4,0.1,salvazur
303,2008,1,0.01,schiscop
303,2008,2,0.01,schiscop
303,2008,3,0.01,schiscop
303,2008,4,0.01,schiscop
303,2008,3,10,scutparv
303,2008,4,10,scutparv
303,2008,1,10,setaparv
303,2008,2,10,setaparv
303,2008,4,1,setaparv
303,2008,3,10,sisycamp
303,2008,1,0.1,solicana
303,2008,2,10,solicana
303,2008,3,10,solicana
303,2008,1,0.01,sorgnuta
303,2008,2,0.1,sorgnuta
303,2008,3,0.1,sorgnuta
303,2008,4,10,sorgnuta
303,2008,1,10,spheobtu
303,2008,2,10,spheobtu
303,2008,3,1,spheobtu
303,2008,1,10,sporcomp
303,2008,2,10,sporcomp
303,2008,3,10,sporcomp
303,2008,4,1,sporcomp
303,2008,1,0.1,stylbifl
303,2008,2,10,stylbifl
303,2008,3,0.01,stylbifl
303,2008,4,0.1,stylbifl
303,2008,NA,100,symporbi
303,2008,1,10,tridflav
303,2008,2,10,tridflav
303,2008,3,10,tridflav
303,2008,1,10,unkngaur
303,2008,3,10,unkngaur
303,2008,4,10,unkngaur
303,2008,4,10,acalgrac
303,2008,NA,100,ambrarte
303,2008,2,10,arnoplan
303,2008,NA,100,astrcras
303,2008,2,10,careamph
303,2008,2,10,careceph
303,2008,3,0.1,careceph
303,2008,1,10,chamnuta
303,2008,3,1,chamnuta
303,2008,NA,100,crotglan
303,2008,1,10,elymvirg
303,2008,2,10,elymvirg
303,2008,3,10,elymvirg
303,2008,4,10,elymvirg
303,2008,1,10,gamopurp
303,2008,2,10,koelmacr
303,2008,1,10,lepivirg
303,2008,2,10,lepivirg
303,2008,3,10,lepivirg
303,2008,NA,100,lespproc
303,2008,4,10,paniance
303,2008,NA,100,pediescu
303,2008,2,10,planvirg
303,2008,4,10,polyinca
303,2008,1,0.01,stroleio
303,2008,2,1,stroleio
303,2008,3,0.1,stroleio
303,2008,4,0.1,stroleio
303,2008,4,0.1,unknspir
303,2008,1,10,vernbald
303,2008,2,10,vernbald
307,2008,1,10,acalgrac
307,2008,4,10,acalgrac
307,2008,2,0.1,acalvirg
307,2008,3,1,acalvirg
307,2008,2,10,achimill
307,2008,3,1,achimill
307,2008,4,10,achimill
307,2008,1,10,agalhete
307,2008,3,10,agalhete
307,2008,4,10,agalhete
307,2008,4,10,agrohyem
307,2008,2,1,ambrarte
307,2008,1,0.1,ambrbide
307,2008,2,0.1,ambrbide
307,2008,3,0.1,ambrbide
307,2008,4,0.01,ambrbide
307,2008,1,0.1,ambrpsil
307,2008,2,1,ambrpsil
307,2008,3,0.01,ambrpsil
307,2008,4,10,ambrpsil
307,2008,3,10,anagmini
307,2008,1,1,andrgera
307,2008,2,0.01,andrgera
307,2008,3,10,andrgera
307,2008,4,0.1,andrgera
307,2008,2,0.1,andrvirg
307,2008,3,10,andrvirg
307,2008,1,10,asclviri
307,2008,2,1,asclviri
307,2008,3,10,asclviri
307,2008,4,1,asclviri
307,2008,1,0.1,asteeric
307,2008,2,1,asteeric
307,2008,3,1,asteeric
307,2008,4,1,asteeric
307,2008,2,0.01,asteoole
307,2008,3,10,asteoole
307,2008,4,10,asteoole
307,2008,4,10,baptalba
307,2008,3,1,bothsacc
307,2008,1,0.1,bromjapo
307,2008,2,1,bromjapo
307,2008,3,1,bromjapo
307,2008,4,0.1,bromjapo
307,2008,1,10,callalca
307,2008,4,10,callalca
307,2008,4,10,careamph
307,2008,1,10,carebush
307,2008,2,10,carebush
307,2008,3,10,carebush
307,2008,4,10,carebush
307,2008,1,1,careceph
307,2008,4,10,careceph
307,2008,1,0.01,carefest
307,2008,2,0.1,carefest
307,2008,3,0.01,carefest
307,2008,4,10,carefest
307,2008,1,10,caregrav
307,2008,2,1,caregrav
307,2008,3,10,caregrav
307,2008,4,1,caregrav
307,2008,3,10,caremicr
307,2008,1,10,cerafont
307,2008,2,10,cerafont
307,2008,1,10,chamfasc
307,2008,2,10,chamfasc
307,2008,3,0.1,chamfasc
307,2008,4,1,chamfasc
307,2008,1,1,conycana
307,2008,2,1,conycana
307,2008,4,10,conycana
307,2008,3,10,coretinc
307,2008,4,10,crotglan
307,2008,2,10,cynodact
307,2008,3,10,cynodact
307,2008,4,0.1,cynodact
307,2008,1,10,cypeechi
307,2008,2,1,cypeechi
307,2008,3,1,cypeechi
307,2008,4,1,cypeechi
307,2008,1,10,cypelupu
307,2008,2,10,cypelupu
307,2008,3,10,cypelupu
307,2008,1,10,desmills
307,2008,2,10,desmills
307,2008,NA,100,desmpani
307,2008,1,1,desmsess
307,2008,2,0.1,desmsess
307,2008,4,10,desmsess
307,2008,1,10,dichacum
307,2008,3,10,dichacum
307,2008,1,1,dicholig
307,2008,2,0.1,dicholig
307,2008,3,0.01,dicholig
307,2008,4,0.1,dicholig
307,2008,2,1,digicogn
307,2008,3,10,digicogn
307,2008,4,10,digicogn
307,2008,3,10,digisang
307,2008,3,10,diodtere
307,2008,1,10,eleomont
307,2008,3,0.1,eleomont
307,2008,4,0.1,eleomont
307,2008,3,10,elymcana
307,2008,1,10,eragspec
307,2008,2,0.1,eragspec
307,2008,3,1,eragspec
307,2008,4,10,eragspec
307,2008,1,10,erigstri
307,2008,2,1,erigstri
307,2008,3,0.01,erigstri
307,2008,4,1,erigstri
307,2008,1,0.1,fimbpube
307,2008,2,10,fimbpube
307,2008,3,0.1,fimbpube
307,2008,4,10,fimbpube
307,2008,3,10,gamopurp
307,2008,3,10,geracaro
307,2008,3,10,hedehisp
307,2008,1,1,hordpusi
307,2008,2,10,hordpusi
307,2008,4,1,hordpusi
307,2008,1,1,juncinte
307,2008,2,10,juncinte
307,2008,3,0.1,juncinte
307,2008,4,1,juncinte
307,2008,1,10,juncmarg
307,2008,3,10,juncmarg
307,2008,1,10,junctenu
307,2008,NA,100,junctorr
307,2008,1,10,kummstip
307,2008,2,10,kummstip
307,2008,3,1,kummstip
307,2008,4,1,kummstip
307,2008,1,10,kummstri
307,2008,2,1,kummstri
307,2008,3,10,kummstri
307,2008,3,10,melioffi
307,2008,1,10,oxaldill
307,2008,2,1,oxaldill
307,2008,3,1,oxaldill
307,2008,4,1,oxaldill
307,2008,1,10,oxalviol
307,2008,2,1,oxalviol
307,2008,4,10,oxalviol
307,2008,1,0.01,paniance
307,2008,2,0.1,paniance
307,2008,4,10,paniance
307,2008,1,1,panivirg
307,2008,2,10,panivirg
307,2008,3,10,panivirg
307,2008,4,1,panivirg
307,2008,1,0.1,paspseta
307,2008,2,0.01,paspseta
307,2008,3,10,paspseta
307,2008,4,0.1,paspseta
307,2008,3,0.1,planaris
307,2008,4,1,planvirg
307,2008,1,0.1,poaprate
307,2008,2,1,poaprate
307,2008,3,1,polyinca
307,2008,1,1,polyvert
307,2008,2,1,polyvert
307,2008,3,0.1,polyvert
307,2008,4,10,polyvert
307,2008,NA,100,psortenu
307,2008,1,10,raticolu
307,2008,2,1,raticolu
307,2008,1,1,rudbhirt
307,2008,2,1,rudbhirt
307,2008,3,1,rudbhirt
307,2008,4,10,rudbhirt
307,2008,1,0.01,ruelhumi
307,2008,2,0.1,ruelhumi
307,2008,3,0.1,ruelhumi
307,2008,4,1,ruelhumi
307,2008,4,1,rumecris
307,2008,3,10,sabacamp
307,2008,1,10,schiscop
307,2008,2,1,schiscop
307,2008,3,0.1,schiscop
307,2008,4,0.1,schiscop
307,2008,1,10,scirpend
307,2008,3,10,scirpend
307,2008,1,10,scutparv
307,2008,1,10,setaparv
307,2008,2,10,setaparv
307,2008,3,0.1,setaparv
307,2008,4,1,setaparv
307,2008,1,10,sileanti
307,2008,NA,100,sisycamp
307,2008,2,10,solicana
307,2008,1,0.01,sorgnuta
307,2008,2,0.1,sorgnuta
307,2008,3,1,sorgnuta
307,2008,4,0.01,sorgnuta
307,2008,1,1,sporcomp
307,2008,2,1,sporcomp
307,2008,3,1,sporcomp
307,2008,1,10,stroleio
307,2008,2,1,stroleio
307,2008,3,0.01,stroleio
307,2008,4,10,stroleio
307,2008,1,1,symporbi
307,2008,3,1,symporbi
307,2008,1,10,tridflav
307,2008,2,0.1,tridflav
307,2008,4,1,tridflav
307,2008,NA,100,vernbald
307,2008,4,10,veroarve
307,2008,2,10,vulpocto
307,2008,3,0.1,vulpocto
307,2008,4,10,vulpocto
307,2008,2,0.1,xantstru
307,2008,4,10,xantstru
308,2008,1,0.01,acalvirg
308,2008,2,1,acalvirg
308,2008,3,10,acalvirg
308,2008,4,10,acalvirg
308,2008,1,10,ambrarte
308,2008,3,10,ambrarte
308,2008,4,0.1,ambrarte
308,2008,1,0.1,ambrpsil
308,2008,2,0.1,ambrpsil
308,2008,3,0.1,ambrpsil
308,2008,4,0.01,ambrpsil
308,2008,1,0.1,andrgera
308,2008,2,0.01,andrgera
308,2008,3,0.01,andrgera
308,2008,4,0.1,andrgera
308,2008,1,10,andrvirg
308,2008,2,10,andrvirg
308,2008,4,10,andrvirg
308,2008,1,10,arteludo
308,2008,3,1,arteludo
308,2008,4,0.1,arteludo
308,2008,1,10,asclviri
308,2008,2,1,asclviri
308,2008,4,10,asclviri
308,2008,1,1,asteeric
308,2008,2,0.01,asteeric
308,2008,3,1,asteeric
308,2008,4,10,asteeric
308,2008,2,10,baptaust
308,2008,NA,100,baptbrac
308,2008,3,10,briceupa
308,2008,1,1,careceph
308,2008,1,0.1,carefest
308,2008,2,0.01,carefest
308,2008,3,0.1,carefest
308,2008,4,10,carefest
308,2008,1,10,caregrav
308,2008,3,10,caremicr
308,2008,4,1,caremicr
308,2008,NA,100,chamnuta
308,2008,1,10,cirsalti
308,2008,2,1,crotmona
308,2008,1,1,cuscpent
308,2008,4,10,cuscpent
308,2008,NA,100,cypeechi
308,2008,1,10,desmills
308,2008,2,10,desmlept
308,2008,1,10,dichacum
308,2008,2,1,dichacum
308,2008,1,1,dicholig
308,2008,2,1,dicholig
308,2008,3,1,dicholig
308,2008,4,1,dicholig
308,2008,1,10,elymcana
308,2008,3,10,elymcana
308,2008,4,10,elymcana
308,2008,1,10,elymvirg
308,2008,2,1,elymvirg
308,2008,3,10,elymvirg
308,2008,4,10,elymvirg
308,2008,1,10,eragspec
308,2008,2,10,eragspec
308,2008,3,10,eragspec
308,2008,4,10,eragspec
308,2008,2,10,erigstri
308,2008,1,1,eupaalti
308,2008,3,10,grinsqua
308,2008,1,10,helihirs
308,2008,2,0.01,helihirs
308,2008,3,1,helihirs
308,2008,1,10,kummstip
308,2008,2,10,kummstip
308,2008,4,10,kummstip
308,2008,1,0.1,lespproc
308,2008,2,0.1,lespproc
308,2008,3,0.01,lespproc
308,2008,4,0.01,lespproc
308,2008,2,10,miraalbi
308,2008,1,10,monafist
308,2008,2,10,monafist
308,2008,4,10,monafist
308,2008,3,10,oenospec
308,2008,1,1,oxaldill
308,2008,3,1,oxaldill
308,2008,4,0.01,oxaldill
308,2008,4,10,oxalviol
308,2008,1,0.1,panivirg
308,2008,2,0.01,panivirg
308,2008,3,1,panivirg
308,2008,4,1,panivirg
308,2008,1,10,paspseta
308,2008,2,0.1,physpumi
308,2008,1,0.01,physvirg
308,2008,3,10,physvirg
308,2008,4,10,physvirg
308,2008,1,1,psortenu
308,2008,2,0.1,psortenu
308,2008,3,10,psortenu
308,2008,4,1,psortenu
308,2008,4,1,raticolu
308,2008,1,0.1,ruelhumi
308,2008,2,1,ruelhumi
308,2008,3,0.1,ruelhumi
308,2008,4,1,ruelhumi
308,2008,1,0.01,salvazur
308,2008,2,10,salvazur
308,2008,3,10,salvazur
308,2008,4,10,salvazur
308,2008,1,0.01,schiscop
308,2008,2,10,schiscop
308,2008,3,1,schiscop
308,2008,4,1,schiscop
308,2008,1,1,setaparv
308,2008,4,1,setaparv
308,2008,2,10,solacaro
308,2008,4,10,solacaro
308,2008,1,0.1,solicana
308,2008,2,1,solicana
308,2008,3,0.01,solicana
308,2008,4,1,solicana
308,2008,1,10,sorgnuta
308,2008,2,1,sorgnuta
308,2008,3,0.01,sorgnuta
308,2008,4,0.01,sorgnuta
308,2008,1,0.01,sporcomp
308,2008,2,1,sporcomp
308,2008,3,1,sporcomp
308,2008,4,1,sporcomp
308,2008,1,10,stroleio
308,2008,2,0.01,stroleio
308,2008,3,0.1,stroleio
308,2008,4,1,stroleio
308,2008,1,0.1,symporbi
308,2008,2,10,symporbi
308,2008,3,10,symporbi
308,2008,4,10,symporbi
308,2008,NA,100,tripdact
308,2008,NA,100,vernarka
308,2008,1,1,vernbald
308,2008,2,1,vernbald
308,2008,3,1,vernbald
308,2008,4,0.1,vernbald
308,2008,1,10,violsoro
308,2008,2,0.1,violsoro
308,2008,1,1,xantstru
309,2008,1,10,acalgrac
309,2008,3,1,acalgrac
309,2008,4,0.1,acalgrac
309,2008,2,10,acalvirg
309,2008,3,1,acalvirg
309,2008,4,10,acalvirg
309,2008,NA,100,achimill
309,2008,1,0.1,agalhete
309,2008,2,10,agalhete
309,2008,2,10,agrohyem
309,2008,1,10,ambrbide
309,2008,3,1,ambrbide
309,2008,1,0.01,ambrpsil
309,2008,2,1,ambrpsil
309,2008,3,0.1,ambrpsil
309,2008,4,10,ambrpsil
309,2008,1,10,amorcane
309,2008,2,10,amorcane
309,2008,3,10,amorcane
309,2008,4,10,amorcane
309,2008,1,10,andrgera
309,2008,2,0.1,andrgera
309,2008,3,0.1,andrgera
309,2008,4,0.1,andrgera
309,2008,1,10,andrvirg
309,2008,2,0.1,andrvirg
309,2008,4,1,andrvirg
309,2008,NA,100,antenegl
309,2008,2,10,asclsten
309,2008,1,10,asclvert
309,2008,2,10,asclvert
309,2008,1,1,asclviri
309,2008,2,10,asclviri
309,2008,3,1,asclviri
309,2008,4,1,asclviri
309,2008,1,1,asteeric
309,2008,2,0.1,asteeric
309,2008,3,1,asteeric
309,2008,4,0.1,asteeric
309,2008,NA,100,baptalba
309,2008,3,0.1,carebush
309,2008,4,10,carebush
309,2008,1,0.01,carefest
309,2008,2,10,carefest
309,2008,3,0.1,carefest
309,2008,4,0.1,carefest
309,2008,1,10,chamfasc
309,2008,2,1,chamfasc
309,2008,3,0.1,chamfasc
309,2008,4,10,chamfasc
309,2008,2,10,chamnuta
309,2008,3,10,chamnuta
309,2008,1,10,coregran
309,2008,3,10,coregran
309,2008,4,10,coregran
309,2008,1,10,crotmona
309,2008,2,10,crotmona
309,2008,3,10,crotmona
309,2008,4,10,crotmona
309,2008,2,10,cypeacum
309,2008,1,10,cypeechi
309,2008,2,10,cypeechi
309,2008,4,10,cypeechi
309,2008,1,10,cypelupu
309,2008,2,1,cypelupu
309,2008,3,10,cypelupu
309,2008,4,10,cypelupu
309,2008,1,1,dichacum
309,2008,2,1,dichacum
309,2008,3,10,dichacum
309,2008,4,1,dichacum
309,2008,1,0.1,dicholig
309,2008,2,0.1,dicholig
309,2008,3,0.01,dicholig
309,2008,4,0.01,dicholig
309,2008,1,10,dichspha
309,2008,2,1,dichspha
309,2008,3,10,dichspha
309,2008,1,0.1,digicogn
309,2008,2,10,digicogn
309,2008,1,1,diodtere
309,2008,2,10,diodtere
309,2008,1,10,eleomont
309,2008,4,10,eleomont
309,2008,2,0.1,eragspec
309,2008,3,1,eragspec
309,2008,4,10,eragspec
309,2008,1,10,erigstri
309,2008,2,10,erigstri
309,2008,1,10,euthgymn
309,2008,2,10,euthgymn
309,2008,3,10,euthgymn
309,2008,4,10,euthgymn
309,2008,1,1,fimbpube
309,2008,2,1,fimbpube
309,2008,3,10,fimbpube
309,2008,4,10,fimbpube
309,2008,1,10,gamopurp
309,2008,2,10,hedehisp
309,2008,1,1,hypedrum
309,2008,1,0.1,juncinte
309,2008,2,1,juncinte
309,2008,3,10,juncinte
309,2008,4,10,juncinte
309,2008,1,10,juncmarg
309,2008,2,10,juncmarg
309,2008,4,10,juncmarg
309,2008,2,10,krigcesp
309,2008,1,1,kummstri
309,2008,2,10,kummstri
309,2008,4,1,kummstri
309,2008,4,10,lespproc
309,2008,1,1,lespvirg
309,2008,2,1,lespvirg
309,2008,3,0.1,lespvirg
309,2008,4,10,lespvirg
309,2008,1,10,linusulc
309,2008,1,0.1,mimoquad
309,2008,2,10,mimoquad
309,2008,3,1,mimoquad
309,2008,4,10,mimoquad
309,2008,1,0.1,oxaldill
309,2008,2,10,oxaldill
309,2008,3,1,oxaldill
309,2008,4,10,oxaldill
309,2008,1,0.1,oxalviol
309,2008,2,10,oxalviol
309,2008,1,1,panivirg
309,2008,2,0.1,panivirg
309,2008,3,0.1,panivirg
309,2008,4,0.1,panivirg
309,2008,2,10,paspseta
309,2008,3,10,paspseta
309,2008,2,1,penstubi
309,2008,4,10,physvirg
309,2008,NA,100,planvirg
309,2008,1,10,polyvert
309,2008,2,1,polyvert
309,2008,3,0.01,polyvert
309,2008,4,10,polyvert
309,2008,1,10,psortenu
309,2008,2,1,psortenu
309,2008,3,1,psortenu
309,2008,4,1,psortenu
309,2008,2,10,rubuostr
309,2008,3,10,rubuostr
309,2008,4,10,rubuostr
309,2008,1,1,ruelhumi
309,2008,2,10,ruelhumi
309,2008,3,0.1,ruelhumi
309,2008,4,1,ruelhumi
309,2008,1,0.01,schiscop
309,2008,2,0.1,schiscop
309,2008,3,0.01,schiscop
309,2008,4,0.01,schiscop
309,2008,1,10,setaparv
309,2008,2,10,solicana
309,2008,3,1,solicana
309,2008,4,1,solicana
309,2008,1,0.1,solirigi
309,2008,2,1,solirigi
309,2008,3,0.1,solirigi
309,2008,4,1,solirigi
309,2008,1,0.01,sorgnuta
309,2008,2,0.01,sorgnuta
309,2008,3,0.01,sorgnuta
309,2008,4,0.1,sorgnuta
309,2008,1,0.01,sporcomp
309,2008,2,0.01,sporcomp
309,2008,3,0.1,sporcomp
309,2008,4,0.01,sporcomp
309,2008,1,1,stroleio
309,2008,2,10,stroleio
309,2008,3,1,stroleio
309,2008,4,1,stroleio
309,2008,1,10,stylbifl
309,2008,NA,100,tridflav
309,2008,2,10,unknspir
309,2008,1,10,unsol309
309,2008,3,10,unsol309
309,2008,4,10,unsol309
309,2008,NA,100,vernbald
309,2008,1,10,baptbrac
309,2008,2,10,baptbrac
309,2008,4,10,baptbrac
309,2008,NA,100,buchamer
309,2008,NA,100,buchdact
309,2008,2,0.1,careamph
309,2008,NA,100,caremicr
309,2008,3,10,cerafont
309,2008,1,0.1,cypepseu
309,2008,2,1,cypepseu
309,2008,4,10,cypepseu
309,2008,2,10,dalecand
309,2008,2,10,elymvirg
309,2008,1,10,kummstip
309,2008,2,0.01,scutparv
309,2008,1,10,sisycamp
317,2008,1,10,acalvirg
317,2008,2,0.1,acalvirg
317,2008,3,0.01,acalvirg
317,2008,4,0.01,acalvirg
317,2008,1,10,agalhete
317,2008,1,0.1,ambrarte
317,2008,2,0.1,ambrarte
317,2008,3,0.1,ambrarte
317,2008,4,1,ambrarte
317,2008,1,1,ambrbide
317,2008,2,0.01,ambrbide
317,2008,3,1,ambrbide
317,2008,4,0.1,ambrbide
317,2008,1,0.1,ambrpsil
317,2008,2,0.01,ambrpsil
317,2008,3,0.01,ambrpsil
317,2008,4,0.01,ambrpsil
317,2008,1,10,amorcane
317,2008,2,10,amorcane
317,2008,3,10,amorcane
317,2008,4,10,amorcane
317,2008,NA,100,amphdrac
317,2008,1,0.1,andrgera
317,2008,3,10,andrgera
317,2008,4,1,andrgera
317,2008,NA,100,arnoplan
317,2008,1,10,asclviri
317,2008,3,0.1,asclviri
317,2008,4,1,asclviri
317,2008,1,0.1,asteeric
317,2008,2,1,asteeric
317,2008,3,1,asteeric
317,2008,4,0.1,asteeric
317,2008,1,0.1,bromjapo
317,2008,2,0.01,bromjapo
317,2008,3,0.1,bromjapo
317,2008,4,0.1,bromjapo
317,2008,4,1,callalca
317,2008,2,10,carebush
317,2008,3,0.1,carebush
317,2008,4,0.01,carebush
317,2008,1,0.1,carefest
317,2008,2,10,carefest
317,2008,3,1,carefest
317,2008,1,0.01,caremicr
317,2008,2,0.1,caremicr
317,2008,3,0.01,caremicr
317,2008,4,0.1,caremicr
317,2008,4,1,cerafont
317,2008,2,1,chamfasc
317,2008,1,10,cirsalti
317,2008,2,10,cirsalti
317,2008,3,10,cirsalti
317,2008,4,10,coregran
317,2008,1,10,cypeechi
317,2008,2,1,cypeechi
317,2008,4,10,cypeechi
317,2008,1,10,cypeseti
317,2008,2,10,cypeseti
317,2008,3,10,cypeseti
317,2008,4,10,cypeseti
317,2008,1,10,dichacum
317,2008,2,10,dichacum
317,2008,4,1,dichacum
317,2008,1,0.1,dicholig
317,2008,2,0.01,dicholig
317,2008,3,10,dicholig
317,2008,4,0.1,dicholig
317,2008,4,10,digicogn
317,2008,1,0.01,eleomont
317,2008,2,1,eleomont
317,2008,3,0.01,eleomont
317,2008,4,1,eleomont
317,2008,2,10,elymcana
317,2008,3,10,elymcana
317,2008,4,10,elymcana
317,2008,1,10,elymvirg
317,2008,2,10,elymvirg
317,2008,3,10,elymvirg
317,2008,4,10,elymvirg
317,2008,2,10,eragspec
317,2008,4,0.1,eragspec
317,2008,1,0.1,erigphil
317,2008,2,0.1,erigphil
317,2008,3,1,erigphil
317,2008,4,10,erigphil
317,2008,2,1,fimbpube
317,2008,4,10,fimbpube
317,2008,1,10,gamopurp
317,2008,2,10,gamopurp
317,2008,2,0.1,hordpusi
317,2008,3,1,hordpusi
317,2008,4,10,hordpusi
317,2008,1,10,juncinte
317,2008,2,1,juncinte
317,2008,3,10,juncinte
317,2008,4,1,juncinte
317,2008,2,10,juncmarg
317,2008,3,10,juncmarg
317,2008,2,10,junctorr
317,2008,1,10,kummstip
317,2008,2,1,kummstri
317,2008,2,0.01,lespcune
317,2008,1,10,melioffi
317,2008,1,1,nemagemi
317,2008,2,10,nemagemi
317,2008,3,10,nemagemi
317,2008,4,10,nemagemi
317,2008,4,10,ophienge
317,2008,1,0.1,oxaldill
317,2008,2,10,oxaldill
317,2008,3,10,oxaldill
317,2008,4,0.1,oxaldill
317,2008,1,0.1,paniance
317,2008,2,1,paniance
317,2008,3,1,paniance
317,2008,4,10,paniance
317,2008,1,10,panivirg
317,2008,2,10,panivirg
317,2008,3,1,panivirg
317,2008,4,10,panivirg
317,2008,2,1,paspseta
317,2008,NA,100,penstubi
317,2008,1,10,phalcaro
317,2008,3,10,phalcaro
317,2008,4,10,phalcaro
317,2008,2,0.1,planvirg
317,2008,1,1,poaprate
317,2008,2,10,poaprate
317,2008,3,1,poaprate
317,2008,4,1,poaprate
317,2008,1,10,psortenu
317,2008,2,1,psortenu
317,2008,NA,100,pyrrcaro
317,2008,4,1,raticolu
317,2008,1,1,ruelhumi
317,2008,2,10,ruelhumi
317,2008,3,10,ruelhumi
317,2008,4,10,ruelhumi
317,2008,1,10,rumecris
317,2008,2,10,rumecris
317,2008,3,10,rumecris
317,2008,4,0.01,schiscop
317,2008,1,10,setaparv
317,2008,4,1,sisycamp
317,2008,1,10,solacaro
317,2008,2,10,solacaro
317,2008,3,10,solacaro
317,2008,1,0.1,solicana
317,2008,2,0.01,solicana
317,2008,3,1,solicana
317,2008,4,10,solicana
317,2008,1,10,sorgnuta
317,2008,2,0.1,sorgnuta
317,2008,3,0.01,sorgnuta
317,2008,4,0.01,sorgnuta
317,2008,1,0.01,sporcomp
317,2008,2,0.01,sporcomp
317,2008,3,10,sporcomp
317,2008,4,0.01,sporcomp
317,2008,2,0.1,stroleio
317,2008,3,1,stroleio
317,2008,4,10,stroleio
317,2008,3,10,symporbi
317,2008,4,10,symporbi
317,2008,NA,100,tridflav
317,2008,1,10,unkngaur
317,2008,NA,100,verbsimp
317,2008,1,10,vernarka
317,2008,2,0.1,vernarka
317,2008,3,1,vernarka
317,2008,4,1,vernarka
317,2008,1,10,vernbald
317,2008,2,10,vernbald
317,2008,3,0.01,vernbald
317,2008,4,1,vernbald
317,2008,2,0.1,vulpocto
317,2008,2,10,xantstru
317,2008,4,10,xantstru
317,2008,2,10,agrohyem
317,2008,3,10,astrcras
317,2008,4,10,astrcras
317,2008,3,10,bothsacc
317,2008,4,10,chaetain
317,2008,1,10,erigstri
317,2008,2,10,erigstri
317,2008,3,0.1,erigstri
317,2008,4,1,erigstri
317,2008,1,10,geracaro
317,2008,2,10,geracaro
317,2008,1,1,hypohirs
317,2008,2,1,hypohirs
317,2008,1,10,scirpend
317,2008,2,10,scirpend
317,2008,3,1,scirpend
317,2008,4,0.1,scirpend
317,2008,1,10,spheobtu
317,2008,2,10,spheobtu
317,2008,4,10,spheobtu
319,2008,1,1,achimill
319,2008,2,10,achimill
319,2008,3,0.1,achimill
319,2008,4,0.1,achimill
319,2008,4,10,agrohyem
319,2008,1,10,ambrarte
319,2008,4,10,ambrarte
319,2008,1,0.1,ambrpsil
319,2008,2,0.1,ambrpsil
319,2008,3,0.1,ambrpsil
319,2008,4,0.01,ambrpsil
319,2008,1,0.1,amphdrac
319,2008,2,10,amphdrac
319,2008,3,10,amphdrac
319,2008,1,10,andrgera
319,2008,2,0.1,andrgera
319,2008,3,0.01,andrgera
319,2008,4,0.1,andrgera
319,2008,1,10,andrvirg
319,2008,4,0.1,andrvirg
319,2008,1,10,arenserp
319,2008,2,1,arteludo
319,2008,3,0.1,arteludo
319,2008,1,10,asclviri
319,2008,2,1,asclviri
319,2008,3,10,asclviri
319,2008,4,10,asclviri
319,2008,1,0.1,asteeric
319,2008,2,10,asteeric
319,2008,3,10,asteeric
319,2008,4,1,asteeric
319,2008,1,0.01,boutcurt
319,2008,2,0.1,boutcurt
319,2008,3,1,boutcurt
319,2008,4,0.01,boutcurt
319,2008,2,10,briceupa
